game_id,game_start,game_status,away_team,home_team,market,player_name,player_team,player_position,timestamp,betrivers_line,betrivers_over_price,betrivers_under_price,bovada_line,bovada_over_price,bovada_under_price,espn_bet_line,espn_bet_over_price,espn_bet_under_price,fliff_line,fliff_over_price,fliff_under_price,pinnacle_line,pinnacle_over_price,pinnacle_under_price,thescore_bet_line,thescore_bet_over_price,thescore_bet_under_price
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Assists,Nikola Vucevic,Chicago Bulls,C,2024-11-13T20:31:51.490650,2.5,-159,+112,,,,2.5,-200,+140,,,,,,,2.5,-180,+125
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Assists,Jalen Brunson,New York Knicks,PG,2024-11-13T20:31:51.490625,5.5,-175,+120,,,,6.5,+100,-140,,,,,,,6.5,+105,-150
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Assists,Zach LaVine,Chicago Bulls,SG,2024-11-13T20:31:51.490640,5.5,-205,+143,,,,6.5,+120,-170,,,,,,,6.5,+130,-185
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Points,Nikola Vucevic,Chicago Bulls,C,2024-11-13T20:31:51.490680,17.5,-107,-134,,,,17.5,+100,-140,,,,,,,16.5,-135,-105
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Points,Karl-Anthony Towns,New York Knicks,C,2024-11-13T20:31:51.490667,26.5,-107,-134,,,,26.5,-130,-110,,,,,,,26.5,-130,-110
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Points,Zach LaVine,Chicago Bulls,SG,2024-11-13T20:31:24.828800,17.5,-129,-112,,,,17.5,-135,-105,,,,,,,,,
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Points,Jalen Brunson,New York Knicks,PG,2024-11-13T20:31:51.490670,31.5,-108,-132,,,,31.5,-115,-125,,,,,,,30.5,-135,-105
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Points + Rebounds + Assists,Zach LaVine,Chicago Bulls,SG,2024-11-13T20:31:24.828901,28.5,-121,-118,,,,28.5,-135,-105,,,,,,,,,
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Points + Rebounds + Assists,Nikola Vucevic,Chicago Bulls,C,2024-11-13T20:31:51.490744,33.5,-121,-118,,,,34.5,-105,-135,,,,,,,33.5,-125,-115
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Points + Rebounds + Assists,Jalen Brunson,New York Knicks,PG,2024-11-13T20:31:51.490741,41.5,-121,-118,,,,42.5,-115,-125,,,,,,,41.5,-125,-115
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Rebounds,Zach LaVine,Chicago Bulls,SG,2024-11-13T20:31:51.490775,4.5,-112,-129,,,,4.5,-125,-115,,,,,,,4.5,-120,-120
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Rebounds,Karl-Anthony Towns,New York Knicks,C,2024-11-13T20:31:51.490760,11.5,-127,-113,,,,11.5,-130,-110,,,,,,,11.5,-130,-110
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Rebounds,Jalen Brunson,New York Knicks,PG,2024-11-13T20:31:51.490787,4.5,+135,-195,,,,4.5,+120,-170,,,,,,,4.5,+130,-185
nba:chicago_bulls:new_york_knicks:2024-11-13,2024-11-14T00:30:00,In Progress,Chicago Bulls,New York Knicks,Player Rebounds,Nikola Vucevic,Chicago Bulls,C,2024-11-13T20:31:51.490764,13.5,+102,-143,,,,13.5,-115,-125,,,,,,,13.5,-105,-135
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Assists,Dennis Schroder,Brooklyn Nets,PG,2024-11-13T20:31:51.491100,4.5,-118,-120,,,,4.5,-115,-125,,,,,,,4.5,-110,-130
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Assists,Jayson Tatum,Boston Celtics,SF,2024-11-13T20:31:51.491103,7.5,+107,-152,,,,6.5,-185,+130,,,,,,,7.5,+130,-185
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Points,Cam Thomas,Brooklyn Nets,SG,2024-11-13T20:31:51.491161,24.5,-106,-136,,,,24.5,-105,-135,,,,,,,23.5,-125,-115
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Points,Jayson Tatum,Boston Celtics,SF,2024-11-13T20:31:51.491158,29.5,-130,-109,,,,29.5,-135,-105,,,,,,,29.5,-130,-110
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Points,Cameron Johnson,Brooklyn Nets,SF,2024-11-13T20:31:51.491171,14.5,-129,-110,,,,15.5,+100,-140,,,,,,,14.5,-135,-105
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Points,Dennis Schroder,Brooklyn Nets,PG,2024-11-13T20:31:18.019905,20.5,-132,-108,,,,,,,,,,,,,,,
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Points,Jaylen Brown,Boston Celtics,SG,2024-11-13T20:31:51.491165,31.5,-118,-121,,,,30.5,-135,-105,,,,,,,30.5,-135,-105
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Points + Rebounds + Assists,Jayson Tatum,Boston Celtics,SF,2024-11-13T20:31:51.491256,45.5,-127,-112,,,,45.5,-115,-125,,,,,,,45.5,-110,-130
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Rebounds,Jayson Tatum,Boston Celtics,SF,2024-11-13T20:31:51.491289,8.5,-110,-130,,,,7.5,-150,+105,,,,,,,7.5,-150,+105
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Rebounds,Cameron Johnson,Brooklyn Nets,SF,2024-11-13T20:31:51.491310,5.5,-143,+102,,,,5.5,-110,-130,,,,,,,5.5,-110,-130
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Rebounds,Jaylen Brown,Boston Celtics,SG,2024-11-13T20:31:51.491292,8.5,-106,-134,,,,8.5,-110,-130,,,,,,,8.5,-105,-135
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Threes,Dennis Schroder,Brooklyn Nets,PG,2024-11-13T20:31:51.491401,2.5,+132,-195,,,,2.5,+125,-180,,,,,,,2.5,+125,-180
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Threes,Jayson Tatum,Boston Celtics,SF,2024-11-13T20:31:51.491386,3.5,+128,-186,,,,3.5,+125,-180,,,,,,,3.5,+125,-180
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Threes,Cameron Johnson,Brooklyn Nets,SF,2024-11-13T20:31:51.491392,2.5,-125,-114,,,,2.5,-110,-130,,,,,,,2.5,+100,-140
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Threes,Cam Thomas,Brooklyn Nets,SG,2024-11-13T20:31:51.491398,3.5,+130,-190,,,,3.5,+105,-150,,,,,,,3.5,+115,-165
nba:boston_celtics:brooklyn_nets:2024-11-13,2024-11-14T00:30:00,In Progress,Boston Celtics,Brooklyn Nets,Player Threes,Jaylen Brown,Boston Celtics,SG,2024-11-13T20:31:51.491395,3.5,+160,-235,,,,3.5,+160,-240,,,,,,,3.5,+160,-240
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Assists,Giannis Antetokounmpo,Milwaukee Bucks,PF,2024-11-13T20:31:51.491905,4.5,-113,-125,,,,5.5,-115,-125,,,,,,,5.5,-110,-130
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Assists,Cade Cunningham,Detroit Pistons,PG,2024-11-13T20:31:51.491902,6.5,-157,+110,,,,7.5,+100,-140,,,,,,,7.5,+100,-140
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Points,Jalen Duren,Detroit Pistons,C,2024-11-13T20:31:18.020000,9.5,+100,-141,,,,,,,,,,,,,,,
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Points,Cade Cunningham,Detroit Pistons,PG,2024-11-13T20:31:51.491939,24.5,-115,-124,,,,25.5,-120,-120,,,,,,,25.5,-105,-135
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Points,Tobias Harris,Detroit Pistons,F,2024-11-13T20:31:51.491946,11.5,-125,-114,,,,12.5,-110,-130,,,,,,,12.5,-120,-120
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Points,Brook Lopez,Milwaukee Bucks,C,2024-11-13T20:31:51.491949,12.5,-115,-124,,,,12.5,-115,-125,,,,,,,12.5,-110,-130
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Points,Taurean Prince,Milwaukee Bucks,PF,2024-11-13T20:31:51.491955,6.5,-130,-109,,,,7.5,-135,-105,,,,,,,7.5,-125,-115
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Points,Giannis Antetokounmpo,Milwaukee Bucks,PF,2024-11-13T20:31:51.491936,41.5,-118,-121,,,,42.5,-120,-120,,,,,,,42.5,-130,-110
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Points + Rebounds + Assists,Cade Cunningham,Detroit Pistons,PG,2024-11-13T20:31:51.492013,36.5,-129,-110,,,,38.5,-130,-110,,,,,,,38.5,-120,-120
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Points + Rebounds + Assists,Giannis Antetokounmpo,Milwaukee Bucks,PF,2024-11-13T20:31:18.020035,56.5,-129,-112,,,,,,,,,,,,,,,
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Rebounds,Jalen Duren,Detroit Pistons,C,2024-11-13T20:31:18.020041,9.5,-118,-120,,,,,,,,,,,,,,,
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Rebounds,Cade Cunningham,Detroit Pistons,PG,2024-11-13T20:31:51.492044,5.5,+117,-167,,,,5.5,-135,-105,,,,,,,5.5,-130,-110
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Rebounds,Tobias Harris,Detroit Pistons,F,2024-11-13T20:31:51.492038,8.5,-118,-121,,,,9.5,-120,-120,,,,,,,9.5,-105,-135
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Rebounds,Giannis Antetokounmpo,Milwaukee Bucks,PF,2024-11-13T20:31:51.492035,10.5,-125,-114,,,,10.5,-140,+100,,,,,,,10.5,-140,+100
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Rebounds,Taurean Prince,Milwaukee Bucks,PF,2024-11-13T20:31:51.492050,4.5,+106,-150,,,,4.5,-125,-115,,,,,,,4.5,-115,-125
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Rebounds,Brook Lopez,Milwaukee Bucks,C,2024-11-13T20:31:51.492047,6.5,-139,-103,,,,7.5,+105,-150,,,,,,,7.5,+110,-160
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Threes,Tobias Harris,Detroit Pistons,F,2024-11-13T20:31:51.492128,1.5,+185,-278,,,,1.5,+160,-240,,,,,,,1.5,+150,-225
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Threes,Cade Cunningham,Detroit Pistons,PG,2024-11-13T20:31:51.492119,2.5,+115,-165,,,,2.5,-115,-125,,,,,,,2.5,-110,-130
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Threes,Brook Lopez,Milwaukee Bucks,C,2024-11-13T20:31:51.492121,1.5,+116,-167,,,,1.5,+115,-165,,,,,,,1.5,+110,-160
nba:detroit_pistons:milwaukee_bucks:2024-11-13,2024-11-14T01:00:00,In Progress,Detroit Pistons,Milwaukee Bucks,Player Threes,Taurean Prince,Milwaukee Bucks,PF,2024-11-13T20:31:51.492125,1.5,+145,-215,,,,1.5,+125,-180,,,,,,,1.5,+130,-185
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Assists,Chris Paul,San Antonio Spurs,PG,2024-11-13T20:31:51.491440,8.5,+110,-159,,,,8.5,+100,-140,,,,,,,8.5,-105,-135
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Assists,Victor Wembanyama,San Antonio Spurs,C,2024-11-13T20:31:51.491454,3.5,-129,-110,,,,4.5,+125,-180,,,,,,,3.5,-170,+120
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Assists,Jordan Poole,Washington Wizards,SG,2024-11-13T20:31:51.491447,3.5,-106,-134,,,,3.5,+100,-140,,,,,,,4.5,+110,-160
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Assists,Kyle Kuzma,Washington Wizards,SF,2024-11-13T20:31:51.491457,1.5,-205,+143,,,,2.5,+135,-190,,,,,,,2.5,+140,-200
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Points,Jordan Poole,Washington Wizards,SG,2024-11-13T20:31:51.491519,20.5,-124,-115,,,,19.5,-135,-105,,,,,,,19.5,-130,-110
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Points,Victor Wembanyama,San Antonio Spurs,C,2024-11-13T20:31:51.491516,27.5,-134,-107,,,,29.5,-125,-115,,,,,,,29.5,-120,-120
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Points,Kyle Kuzma,Washington Wizards,SF,2024-11-13T20:31:51.491523,15.5,-125,-114,,,,15.5,-130,-110,,,,,,,15.5,-125,-115
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Points,Chris Paul,San Antonio Spurs,PG,2024-11-13T20:31:51.491543,6.5,-129,-112,,,,6.5,-140,+100,,,,,,,7.5,+100,-140
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Points + Rebounds + Assists,Victor Wembanyama,San Antonio Spurs,C,2024-11-13T20:31:24.830023,41.5,-127,-112,,,,45.5,-115,-125,,,,,,,,,
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Points + Rebounds + Assists,Kyle Kuzma,Washington Wizards,SF,2024-11-13T20:31:51.491657,24.5,-110,-130,,,,24.5,-120,-120,,,,,,,24.5,-115,-125
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Points + Rebounds + Assists,Jordan Poole,Washington Wizards,SG,2024-11-13T20:31:51.491654,27.5,-113,-127,,,,26.5,-115,-125,,,,,,,27.5,-115,-125
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Points + Rebounds + Assists,Chris Paul,San Antonio Spurs,PG,2024-11-13T20:31:51.491660,17.5,-139,-103,,,,18.5,-135,-105,,,,,,,18.5,-135,-105
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Rebounds,Jordan Poole,Washington Wizards,SG,2024-11-13T20:31:51.491722,2.5,-165,+115,,,,2.5,-160,+110,,,,,,,2.5,-165,+115
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Rebounds,Kyle Kuzma,Washington Wizards,SF,2024-11-13T20:31:51.491703,6.5,+120,-167,,,,6.5,+100,-140,,,,,,,6.5,+105,-150
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Rebounds,Chris Paul,San Antonio Spurs,PG,2024-11-13T20:31:51.491713,2.5,-148,+104,,,,3.5,+115,-165,,,,,,,3.5,+110,-160
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Rebounds,Victor Wembanyama,San Antonio Spurs,C,2024-11-13T20:31:51.491690,9.5,-139,+100,,,,10.5,-140,+100,,,,,,,10.5,-140,+100
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Threes,Chris Paul,San Antonio Spurs,PG,2024-11-13T20:31:51.491841,1.5,+128,-186,,,,1.5,+120,-170,,,,,,,1.5,+115,-165
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Threes,Kyle Kuzma,Washington Wizards,SF,2024-11-13T20:31:51.491835,1.5,+105,-150,,,,1.5,+105,-150,,,,,,,1.5,+105,-150
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Threes,Jordan Poole,Washington Wizards,SG,2024-11-13T20:31:51.491826,2.5,-205,+143,,,,2.5,-140,+100,,,,,,,2.5,-140,+100
nba:washington_wizards:san_antonio_spurs:2024-11-13,2024-11-14T01:00:00,In Progress,Washington Wizards,San Antonio Spurs,Player Threes,Victor Wembanyama,San Antonio Spurs,C,2024-11-13T20:31:51.491832,3.5,-152,+107,,,,4.5,+125,-180,,,,,,,4.5,+130,-185
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Assists,Jalen Green,Houston Rockets,SG,2024-11-13T20:31:51.492186,2.5,+102,-148,,,,,,,,,,,,,2.5,+100,-140
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Assists,Fred VanVleet,Houston Rockets,PG,2024-11-13T20:31:51.492176,5.5,-129,-109,,,,,,,,,,,,,5.5,-140,+100
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Assists,James Harden,LA Clippers,SG,2024-11-13T20:31:51.492173,7.5,-150,+105,,,,,,,,,,,,,7.5,-150,+105
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Points,Fred VanVleet,Houston Rockets,PG,2024-11-13T20:31:51.492253,13.5,-129,-110,,,,,,,,,,,,,13.5,-110,-130
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Points,Norman Powell,LA Clippers,G,2024-11-13T20:31:51.492247,19.5,-120,-118,,,,,,,,,,,,,20.5,-105,-135
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Points,Jalen Green,Houston Rockets,SG,2024-11-13T20:31:51.492244,23.5,-120,-120,,,,,,,,,,,,,24.5,-120,-120
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Points,James Harden,LA Clippers,SG,2024-11-13T20:31:51.492241,27.5,-125,-113,,,,,,,,,,,,,28.5,-130,-110
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Points + Rebounds + Assists,Jalen Green,Houston Rockets,SG,2024-11-13T20:31:51.492389,30.5,-124,-115,,,,,,,,,,,,,31.5,-125,-115
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Points + Rebounds + Assists,Fred VanVleet,Houston Rockets,PG,2024-11-13T20:31:51.492398,22.5,-130,-109,,,,,,,,,,,,,22.5,-125,-115
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Points + Rebounds + Assists,James Harden,LA Clippers,SG,2024-11-13T20:31:51.492383,40.5,-114,-124,,,,,,,,,,,,,41.5,-120,-120
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Rebounds,Jalen Green,Houston Rockets,SG,2024-11-13T20:31:51.492444,4.5,-114,-125,,,,,,,,,,,,,4.5,-120,-120
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Rebounds,Fred VanVleet,Houston Rockets,PG,2024-11-13T20:31:51.492465,3.5,+130,-186,,,,,,,,,,,,,3.5,+110,-160
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Rebounds,Norman Powell,LA Clippers,G,2024-11-13T20:31:51.492447,4.5,-113,-125,,,,,,,,,,,,,4.5,+105,-150
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Rebounds,James Harden,LA Clippers,SG,2024-11-13T20:31:51.492438,4.5,-105,-137,,,,,,,,,,,,,4.5,+100,-140
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Threes,Norman Powell,LA Clippers,G,2024-11-13T20:31:51.492525,3.5,+102,-143,,,,,,,,,,,,,3.5,+100,-140
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Threes,Fred VanVleet,Houston Rockets,PG,2024-11-13T20:31:51.492528,1.5,-167,+118,,,,,,,,,,,,,1.5,-170,+120
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Threes,James Harden,LA Clippers,SG,2024-11-13T20:31:51.492531,4.5,-182,+128,,,,,,,,,,,,,5.5,+145,-215
nba:la_clippers:houston_rockets:2024-11-13,2024-11-14T01:00:00,In Progress,LA Clippers,Houston Rockets,Player Threes,Jalen Green,Houston Rockets,SG,2024-11-13T20:31:51.492534,4.5,+108,-155,,,,,,,,,,,,,4.5,+105,-150
nba:new_orleans_pelicans:oklahoma_city_thunder:2024-11-13,2024-11-14T00:30:00,In Progress,New Orleans Pelicans,Oklahoma City Thunder,Player Assists,Jalen Williams,Oklahoma City Thunder,F,2024-11-13T20:31:51.490886,5.5,+108,-157,,,,5.5,-150,+105,,,,,,,5.5,-150,+105
nba:new_orleans_pelicans:oklahoma_city_thunder:2024-11-13,2024-11-14T00:30:00,In Progress,New Orleans Pelicans,Oklahoma City Thunder,Player Assists,Brandon Ingram,New Orleans Pelicans,SF,2024-11-13T20:31:51.490883,7.5,+115,-165,,,,7.5,+105,-150,,,,,,,7.5,+100,-140
nba:new_orleans_pelicans:oklahoma_city_thunder:2024-11-13,2024-11-14T00:30:00,In Progress,New Orleans Pelicans,Oklahoma City Thunder,Player Points,Jalen Williams,Oklahoma City Thunder,F,2024-11-13T20:31:51.490899,22.5,-103,-139,,,,23.5,-130,-110,,,,,,,23.5,-125,-115
nba:new_orleans_pelicans:oklahoma_city_thunder:2024-11-13,2024-11-14T00:30:00,In Progress,New Orleans Pelicans,Oklahoma City Thunder,Player Points,Brandon Ingram,New Orleans Pelicans,SF,2024-11-13T20:31:51.490912,26.5,-129,-110,,,,,,,,,,,,,26.5,-110,-130
nba:new_orleans_pelicans:oklahoma_city_thunder:2024-11-13,2024-11-14T00:30:00,In Progress,New Orleans Pelicans,Oklahoma City Thunder,Player Points,Shai Gilgeous-Alexander,Oklahoma City Thunder,PG,2024-11-13T20:31:51.490896,27.5,-107,-134,,,,27.5,-125,-115,,,,,,,27.5,-115,-125
nba:new_orleans_pelicans:oklahoma_city_thunder:2024-11-13,2024-11-14T00:30:00,In Progress,New Orleans Pelicans,Oklahoma City Thunder,Player Points,Luguentz Dort,Oklahoma City Thunder,G,2024-11-13T20:31:51.490903,11.5,-109,-130,,,,11.5,-125,-115,,,,,,,11.5,-115,-125
nba:new_orleans_pelicans:oklahoma_city_thunder:2024-11-13,2024-11-14T00:30:00,In Progress,New Orleans Pelicans,Oklahoma City Thunder,Player Points,Yves Missi,New Orleans Pelicans,C,2024-11-13T20:31:18.020386,10.5,-113,-127,,,,,,,,,,,,,,,
nba:new_orleans_pelicans:oklahoma_city_thunder:2024-11-13,2024-11-14T00:30:00,In Progress,New Orleans Pelicans,Oklahoma City Thunder,Player Points + Rebounds + Assists,Jalen Williams,Oklahoma City Thunder,F,2024-11-13T20:31:51.490965,33.5,-130,-110,,,,35.5,-130,-110,,,,,,,36.5,-105,-135
